Lemma,poscode,surface
"Stf Logistica Ltda",3,
"Idapol Industrial Ltda - Epp",3,
"Imexbra Trading Sa",3,
"Dalcris Do Brasil Comercial Exportadora Ltda - Me",3,
"Nova Petrene Consultoria Importacao E Comercio Ltda",3,
"Deluma Industria E Comercio Ltda",3,
"Base Componentes Industriais Ltda",3,
"Rcm Macedo Industria E Comercio De Serras E Facas Ltda",3,
"Mitsui Motion Maquinas S.a.",3,
"Hasten Comex Importacao E Exportacao Eireli - Epp",3,
"Industria E Comercio De Maquinas Perfecta Curitiba Ltda",3,
"Industria E Comercio De Bebidas Funada Ltda",3,
"Stein Industria Comercio E Representacoes Ltda",3,
"Rodrigo Pignatti",3,
"Maersk Supply Service - Apoio Maritimo Ltda",3,
"Focus Tecnologia Comercial Quimica Ltda",3,
"Storopack Do Brasil - Embalagens De Protecao Ltda.",3,
"Aquagel Refrigeracao Limitada",3,
"Livraria Cultura S/a",3,
"Ax Plasticos Maquinas Tecnicas Ltda - Epp",3,
"Bermar-industria E Comercio Limitada",3,
"Marjorie Aloisio Kist E Cia. Ltda",3,
"Ricardo Steinbruch",3,
"Torkflex Transmissoes Industriais Eireli",3,
"Globo Quimica Industria E Comercio De Prod Quimicos Ltd",3,
"Hdl Da Amazonia Industria Eletronica Ltda",3,
"Excelsior Importacao E Exportacao Ltda",3,
"Vm Distribuidora E Negocios - Eireli",3,
"M. Berti Madeiras Nobres Eireli - Epp",3,
"Metalurgica Atica Ltda",3,
"First Light Industria E Comercio De Iluminacao Ltda",3,
"Inmusic Brands Do Brasil Importacao Ltda",3,
"Stk - Comercio, Importacao, Exportacao De Auto Pecas Lt",3,
"E. R. Ruiz Neto Locacao De Equipamentos Ltda - Me",3,
"Potensal Nutricao E Saude Animal Ltda",3,
"Sanber Industria Mecanica Ltda",3,
"Industria Mecanica Brasileira De Estampos Imbe Ltda",3,
"Total Quimica Limitada",3,
"Fertilizantes Omega Ltda - Epp",3,
"Vinicius Dalcin - Me",3,
"Tamco Lubrificantes E Derivados Ltda",3,
"Artur Carvalho De Almeida",3,
"Wam Do Brasil Equipamentos Industriais Ltda",3,
"Secubrasil Equipamentos De Teste E Medicao Ltda.",3,
"Luiz Filipe Comercio De Aquarios Ltda - Me",3,
"Associacao Religiosa Editora Mundo Cristao",3,
"Nk Chaim Comercial Ltda - Epp",3,
"Go Green Industria De Utilidades Ltda",3,
"Estilo Artefatos De Madeiras Ltda",3,
"Milenioffice Industria E Comercio De Moveis Ltda - Me",3,
"Ironi Abady Benvegnu - Epp",3,
"Sondadril Comercio E Representacoes Ltda",3,
"Grafica Mosca Ltda - Me",3,
"Reobras Industria E Comercio Ltda - Me",3,
"Vtl Industria Metalurgica Ltda",3,
"Dra Cherie Comercio & Cia Ltda - Me",3,
"Milk - Industria E Comercio De Brinquedos Ltda",3,
"Marutec Ind.com.importacao E Exportacao Ltda",3,
"Juju Biju Comercio De Bijuterias Ltda - Me",3,
"Santa Clara Manufatura E Cosmeticos Ltda",3,
"Unihealth Logistica Ltda",3,
"Nbx Distribuicao De Alimentos E Equipamentos De Energia",3,
"Sarkis E Cia Ltda",3,
"L C Design E Comercio Ltda",3,
"Poly Ffs Embalagens Plasticas Ltda.",3,
"Aladim Industria De Produtos Alimenticios De Mirassol L",3,
"Texmaq Comercio E Representacoes Ltda - Epp",3,
"Valmig Comercio E Assessoria Tecnica De Equipamentos Lt",3,
"Voko Intersteel Moveis Ltda",3,
"Ricardo Augusto Soares De Lacerda - Me",3,
"Agromen Sementes Agricolas Ltda",3,
"Nse Brasil - Aeroespacial - Ltda.",3,
"Fox Trading Comercio Internacional Ltda - Me",3,
"Cei Comercio Exportacao E Imp De Mat Medicos Ltda",3,
"Northon Amazonense Da Silva",3,
"''m-was Comercial Ltda.''",3,
"Maragogipe Investimentos E Participacoes Ltda",3,
"C.m.e. Do Brasil Ltda",3,
"Tmg Tropical Melhoramento E Genetica Ltda.",3,
"Ecoplanet Industria E Comercio Ltda - Me",3,
"Opt Comercio De Moveis Ltda - Me",3,
"Miscellaneousbrazil Eireli",3,
"Prc International - Importacao E Exportacao Ltda - Epp",3,
"Schemaq Industria De Implementos Agricolas Ltda",3,
"Treiz O Industria E Comercio De Pecas Usinadas Ltda - M",3,
"Veeder-root Do Brasil Comercio E Industria Ltda",3,
"Daniela Gums - Epp",3,
"Hannover Electronics Ltda - Me",3,
"Austex Industria E Comercio Ltda",3,
"Calcados Play Baby Eireli - Epp",3,
"Arbo Plasticos Rotomoldados Ltda - Epp",3,
"Rudel Sports Industria E Comercio Ltda",3,
"Ivan Zalewsky - Epp",3,
"Pequita Industria E Com De Artigos Esportivos Ltda - Ep",3,
"Mariotta Calcados Ltda",3,
"Feinkost Industria E Comercio De Alimentos Ltda",3,
"Linter Filtros Industriais Ltda",3,
"Editora Planeta Deagostini Do Brasil Ltda.",3,
"J K Montagem & Construcao Industrial Eireli",3,
"Fruttisol Industria De Polpas Ltda",3,
"Nectar Do Brasil Industria E Comercio De Cosmeticos Rio",3,
"Adhetech Quimica Industria E Comercio Ltda",3,
"Kamy Tapetes Industria E Comercio Ltda",3,
"Box Do Brasil Industria Metalurgica Ltda.",3,
"Plast Leo Limitada",3,
"Minaplast Maquinas Ind E Artefatos Plasticos Ltda",3,
"Metalurgica Cofelma Ltda",3,
"Task Sistemas De Computacao S/a",3,
"Cobsen Ltda",3,
"Spencer Tecnologia Ltda",3,
"Industria E Comercio De Facas Para Corte E Vinco Plast",3,
"Distribuidora De Auto Pecas Truckao Eireli - Epp",3,
"Cirlene Guimaraes Do Bom Despacho - Epp",3,
"Rodrigues & Silva - Solucoes Industriais Ltda - Me",3,
"Sicpa Brasil Industria De Tintas E Sistemas Ltda",3,
"Kako Confeccoes Ltda",3,
"Systec Metalurgica Ltda",3,
"Resiplastic Industria E Comercio Ltda",3,
"Mercotex Exportacao Importacao E Representacao Textil L",3,
"Exal Brasil - Fabricacao De Embalagens De Aluminio Ltda",3,
"Vitrocell - Comercio De Produtos Para Laboratorios Eire",3,
"Rancharia Comercio, Importacao E Exportacao De Sementes",3,
"M. P. Comercio De Hortifrutigranjeiros Ltda - Me",3,
"Unifila Brasil Industria Metalurgica Ltda. - Epp",3,
"Embalpharma Eireli",3,
"Fabio Affonso Carrascossa - Me",3,
"Medk Industria, Comercio, Importacao E Exportacao De Pr",3,
"Editora Hagnos Ltda",3,
"M. C. Brasil Comercio E Exportacao De Pedras Ltda - Me",3,
"Brsm - Industria E Comercio De Maquinas Ltda. - Epp",3,
"Tecelagem De Fitas Anhanguera Ltda",3,
"Brmedal Exportacao, Importacao E Comercio De Equipament",3,
"Estofados Sulandes Ltda",3,
"Bandeirante Quimica Limitada",3,
"Tecnogran Do Brasil Industria E Comercio De Artefatos D",3,
"Yelitza Coromoto Vera Vera",3,
"Intereng Automacao Industrial Ltda.",3,
"Cobral Abrasivos E Minerios Ltda",3,
"Frelanzza Comercial Ltda - Epp",3,
"Gkx Trade & Marketing Eireli  - Me",3,
"Kaiku Industria De Auto Pecas Ltda",3,
"Fiorello & Sangali Ltda - Me",3,
"Dms Matrizes Ltda - Me",3,
"Velcro Brasil Importacao, Exportacao E Comercio De Sist",3,
"Polimarine Industria E Comercio Ltda - Me",3,
"A C Fernandes Comercio De Madeiras  - Me",3,
"Vector Latina Ltda",3,
"Hux Metalurgia Ltda",3,
"Diogo Belfort Coelho Lobo Moveis E Decoracoes - Me",3,
"Softpeles Curtume E Manufatura De Peles Ltda - Me",3,
"Elaine Moioli Da Silva - Me",3,
"Flexcoat Produtos Auto-adesivos S/a",3,
"Styner+bienz Do Brasil Ltda.",3,
"Denim Solucoes Texteis Eireli  - Me",3,
"Clarion Do Brasil Ltda",3,
"Clarus Technology Do Brasil Ltda",3,
"Baher Industria E Comercio De Maquinas Ltda",3,
"Bask Comercio Ltda - Me",3,
"Sana Comercial E Industrial Importadora E Exportadora L",3,
"Allume Cosmeticos Industria E Comercio Ltda - Epp",3,
"Madeplast Industria E Comercio De Madeira Plastica Ltda",3,
"Frings Do Brasil - Engenharia E Comercio Ltda.",3,
"Leandro Designes Em Pedras Ltda - Me",3,
"D D C Refratarios E Pre-moldados Ltda - Me",3,
"Inaflex Industria E Comercio Ltda",3,
"Sam Granitos Export Ltda",3,
"Jairo Frare",3,
"Bc 1963 Confeccoes Ltda",3,
"Duarte & Duarte Pedras Ltda - Me",3,
"Art Panta Industria E Comercio Ltda",3,
"Costal Brazil Comercio E Confeccoes Modas Ltda - Me",3,
"Patricia Antunes Pereira 35300324841",3,
"Protej Equipamentos De Seguranca Ltda - Epp",3,
"Quito Importacao E Exportacao Ltda - Epp",3,
"Autopecas Prestolite Do Brasil Ltda",3,
"Cabos Lapp Brasil Ltda",3,
"Vitor Busch De Paula & Cia Ltda - Epp",3,
"Femaq Fundicao Engenharia E Maquinas Ltda",3,
"Glass Vetro Comercio De Vidros E Acessorios Eireli - Ep",3,
"Visao Arte Screen Ltda - Me",3,
"Sideral Linhas Aereas Ltda",3,
"Sensor-comercio De Pecas E Equipamentos Industriais Ltd",3,
"Acos Inbrafer Ltda",3,
"Brasmedica Hospitalar E Ortopedica Ltda",3,
"Polystell Do Brasil Ltda",3,
"Teekay Piranema Servicos De Petroleo Ltda",3,
"Monte Libano Industria E Comercio De Brinquedos Ltda",3,
"Alfa Centri Fabricacao E Manutencao De Maquinas Ltda  -",3,
"Formare - Ind E Com De Compensados Ltda - Me",3,
"Moet Hennessy Do Brasil - Vinhos E Destilados Ltda.",3,
"Hausthene Produtos Tecnicos De Poliuretano Ltda",3,
"Fresam Trading Ltda",3,
"Retengax Vedacoes Tecnicas Ltda",3,
"Oce-brasil Comercio E Industria Ltda",3,
"Uno Educacao Ltda.",3,
"Metalurgica Onnix Industria E Comercio Ltda",3,
"Gourmet Traders Alimentos Ltda - Epp",3,
"King's Gel Industria E Comercio Ltda - Me",3,
"Lemaq Industria De Maquinas E Equipamentos Ltda",3,
"Comercial Importadora E Exportadora Brasileira Ltda - E",3,
"Opus Produtos De Higiene E Descartaveis Ltda.",3,
"Deltamundi Comercio Internacional Ltda - Me",3,
"Morzan Industria De Pecas Agricolas Ltda",3,
"Plus Editorial - Comercio Internacional Ltda.  - Me",3,
"Slimstone Industria E Comercio De Revestimentos Ltda",3,
"Tellure Rota Do Brasil Ltda",3,
"Kotah Br Comercio Importacao E Exportacao Ltda - Epp",3,
"Hohner Eletronica Ltda",3,
"Valpack Industrial E Comercial Ltda. - Me",3,
"Carmetal Implementos Agricolas E Rodoviarios Eireli",3,
"Cidp Do Brasil Pesquisas Clinicas Ltda.",3,
"Carvalho E Ribeiro Industria E Comercio Do Vestuario Lt",3,
"Rubens Dias De Amorim Modas - Me",3,
"Alfa Live Importacao E Exportacao Eireli - Me",3,
"Eurotherm Ltda",3,
"Poly Easy Do Brasil Industria E Comercio S/a",3,
"Miran Levy",3,
"Jrc Do Brasil Empreendimentos Eletronicos Ltda",3,
"Benerti Industria Mecanica Ltda",3,
"San Juan Ports Comercio, Importacao E Exportacao Ltda.",3,
"Industria De Plastico Rangel Ltda",3,
"Decorply Do Brasil - Industria De Compensados Ltda",3,
"Praia Carioca Confeccao De Roupas Ltda - Me",3,
"Electro Galvano Industria E Comercio De Produtos Galvan",3,
"Pancier, Lopes & Cia Ltda. - Me",3,
"Industria De Plasticos Caria Eireli",3,
"Petroplast Industria De Fitas E Selos Ltda",3,
"John Deere Equipamentos Do Brasil Ltda.",3,
"Ppap Industria E Comercio De Artigos Plasticos Ltda - E",3,
"Sunshine Andina and Touch of Synergy Importacao E Expor",3,
"Romanzza Moveis Ltda.",3,
"Azeheb Industria De Equipamentos Ltda - Epp",3,
"Gata Maria Servicos Empresariais Ltda - Me",3,
"Emporio Santa Margarida Maria Ltda - Me",3,
"Industrias Becker Ltda",3,
"Formold Industria E Comercio Ltda",3,
"Francisco Norival Fraga Do Couto",3,
"Mf Industria De Formas Ltda",3,
"Manutec Prata Ltda - Me",3,
"Sonabyte Eletronica Ltda",3,
"Lalux Industria E Comercio De Artigos De Iluminacao Ltd",3,
"Tex Equipamentos Eletronicos Industria E Comercio Ltda",3,
"Carbonell Industria De Pecas Para Tratores Ltda",3,
"Sertec 20 Do Brasil Comercio, Importacao E Exportacao L",3,
"Acionac Industria E Comercio Ltda",3,
"R J Pelc Jr. - Eireli",3,
"Tl Comercio, Importacao E Exportacao Ltda - Me",3,
"Carim Felix De Oliveira - Me",3,
"Kawamac Industria E Comercio De Maquinas Ltda.",3,
"Rottamark Estandes E Expositores Eireli - Epp",3,
"Mr Minerios Ltda.",3,
"Lcs Visores De Chama E Automacao Industrial Eireli - Ep",3,
"Reciclo Quimica Ltda",3,
"Gilplast Industria E Comercio De Plasticos Ltda",3,
"Max Trade Importadora E Distribuidora Ltda",3,
"Brazil Impex Importacao E Exportacao Ltda  - Me",3,
"Starplast Da Bahia Industria E Comercio Ltda",3,
"Comam Industrial Ltda.",3,
"Dutotec Industrial Ltda - Me",3,
"Brazilroxx Confeccoes Ltda. - Me",3,
"Zurich Ind.e Com.de Derivados Termo Plasticos Ltda",3,
"Renaissance Ind E Com De Rendas E Bordados Ltda",3,
"Equip Alfa Equipamentos Para Plasticos Eireli",3,
"Dois Cunhados Importacao E Exportacao De Generos Alimen",3,
"Altamura Moveis E Decoracao Ltda.",3,
"Platano Brasil Distribuidora E Exportadora Ltda",3,
"Italia Maquinas E Implementos Agricolas Eireli - Epp",3,
"Engesolutions Comercio De Equipamentos Industriais Ltda",3,
"Crismoe Metais Finos Para Banheiros Ltda.",3,
"Imagi Industria De Marmore Gironda Ltda - Epp",3,
"Natural Step - Industria E Comercio De Calcados E Artig",3,
"J.e. Giannasi De Mello - Comercio - Importacao & Export",3,
"Subra Do Brasil Industria Comercio E Representacoes Ltd",3,
"Alcabras Industria E Comercio Ltda",3,
"Nutrilatino Comercio De Exportacao E Importacao Ltda",3,
"Cedic Centro Difusor De Cultura Ltda",3,
"Fosferpet - Industria, Comercio, Importacao E Exportaca",3,
"Greiner Bio-one Brasil Produtos Medicos Hospitalares Lt",3,
"Garma Comercio De Auto Pecas Ltda",3,
"Moldimplas Industria E Comercio De Plasticos Ltda - Me",3,
"Inbras-eriez Equipamentos Magneticos E Vibratorios Ltda",3,
"Cafe Rancheiro Agro Industrial Ltda",3,
"Temperart Industria E Comercio De Produtos Alimenticios",3,
"Aromax Industria E Comercio Ltda",3,
"Maclens Optical Ltda",3,
"Multimarcas Comercio E Distribuicao De Produtos Aliment",3,
"Mix Telematics Servicos De Telemetria E Rastreamento De",3,
"Allborplass Produtos Industriais Ltda - Epp",3,
"Uniplast S a",3,
"Verkauf Servicos De Manutencao E Comercio De Componente",3,
"Striptek Equipamentos Para Processamento De Fios E Cabo",3,
"Zircosil Brasil Ltda",3,
"Fabrica De Moveis Casimiro Ltda",3,
"Ck Consulting - Comercio, Importacao E Exportacao Ltda",3,
"Claremom Exportacao E Comercio De Cosmeticos Ltda - Me",3,
"Naturaly Industria & Comercio Ltda - Me",3,
"Notria Industria E Comercio De Filtros Ltda",3,
"Tecelagem Macias Ltda",3,
"Industrial E Comercial Lucato Ltda.",3,
"Prolink Correntes E Equipamentos Ltda",3,
"Nekarth Industria E Comercio De Pecas E Maquinas Ltda",3,
"Trael Transformadores Eletricos Ltda",3,
"Af - Comercio Importacao E Exportacao Ltda - Me",3,
"Ceramica Elizabeth Ltda",3,
"Davide Boriani",3,
"D & E Inox - Industria E Comercio De Equipamentos E Art",3,
"J V R Parts Comercio,importacao E Exportacao Ltda",3,
"Twenty Five Stars - Agenciamento De Importacao E Export",3,
"Industria E Comercio De Plasticos N N Ltda",3,
"Topaz Industria De Calcados Ltda - Me",3,
"Crw Plasticos Joinville S/a",3,
"Maletti Cabo Horn Importacao, Distribuicao, Comercio E",3,
"Belquimica - Comercio De Materiais Para Moveis Ltda",3,
"Estofados Rech Industria E Comercio Eireli - Me",3,
"A B Costantin & Cia Ltda - Epp",3,
"Dandy's Acessorios E Bijuterias Ltda - Me",3,
"Calcados Weverton Ltda - Epp",3,
"Multiperfil Grasser Industria E Comercio De Perfilados",3,
"Ordemax Sistemas De Ordenha Ltda - Epp",3,
"Injesul Plasticos Industria E Comercio Ltda",3,
"Jose Carlos Januario Franca - Me",3,
"Damenny Ind E Com De Produtos Texteis Ltda",3,
"Brillare Cosmeticos Ltda. - Me",3,
"Brasil Magnets Ltda",3,
"Qualis Import Eireli  - Me",3,
"Dositec Bombas E Compressores Industria E Comercio Ltda",3,
"Cristalvel-industrias Quimicas Ltda",3,
"Blue Wave Industria E Comercio Ltda - Epp",3,
"Voper Industria E Comercio Ltda - Epp",3,
"M. Gold Industria E Comercio Ltda - Epp",3,
"Psi Tecnologia Ltda",3,
"Carlos Eduardo Goncales - Me",3,
"Az Brasil Industria Comercio E Servicos Ltda. - Epp",3,
"Fio Carioca Confeccao E Comercio De Roupas E Acessorios",3,
"Agitec Equipamentos Industriais Ltda",3,
"Soenergy - Sistemas Internacionais De Energia S/a",3,
"Zupan - Industria De Hidropneumaticos Ltda - Epp",3,
"Dafesta Industria E Comercio Ltda - Epp",3,
"W.wenzel Industria E Comercio De Produtos Apicolas Ltda",3,
"Brazicolor Industria Grafica Ltda",3,
"Fagga Promocao De Eventos S.a.",3,
"Gbm Importacao, Exportacao E Consultoria Ltda - Epp",3,
"Microban Do Brasil - Comercio, Importacao E Exportacao",3,
"Condor Equipamentos Industriais Ltda",3,
"Fortecare Industria De Produtos Medicos Eireli",3,
"Otmo Modelacao - Usinagem De Pecas Ltda.",3,
"Elita Ramos Dos Reis - Me",3,
"Elton,selau Matrizes Ltda - Epp",3,
"C W Comercial Importadora E Exportadora Ltda - Epp",3,
"Sn Industria E Comercio De Vidros Ltda",3,
"Claudia Samara Almeida Barros",3,
"Polivinyl Industria De Produtos Quimicos Ltda",3,
"Brhitec - Producao, Importacao E Exportacao De Eletroni",3,
"Tecnofeltro Industria De Feltros Ltda - Epp",3,
"Indeba Industria E Comercio Ltda",3,
"Dias Pacheco Industria E Comercio De Confeccoes Ltda -",3,
"Quide Devamad Industria E Comercio De Produtos Quimicos",3,
"Marcos Paulo De Carvalho - Me",3,
"Usare Industria E Comercio De Utilidades Ltda - Me",3,
"Hennipman M-quinas Para Constru--o Civil E Agricultura",3,
"Polo Pack Embalagens Plasticas Ltda",3,
"Dwyler Equipamentos Industriais, Importacao E Exportaca",3,
"Empresa Paulista De Embalagens Agroindustriais Ltda",3,
"Colordex Comercio De Produtos Texteis Ltda.",3,
"Prorecicle Ambiental, Transportes E Reciclaveis Ltda. -",3,
"Silva & Martins Maquinas E Servicos De Usinagem Ltda -",3,
"Twm Hidraulicos Ltda - Epp",3,
"Sarzan Industria E Comercio De Componentes Esportivos E",3,
"Bilsing Automation Do Brasil Eireli",3,
"Refinaria Nacional De Sal S/a",3,
"Metodo - Industria E Comercio M. M. Ltda",3,
"Davi Trindade Carrano",3,
"Vinhos Duelo Ltda.",3,
"Proex Rio Distribuidora De Componentes Eletricos Ltda",3,
"Maxcril Industria De Materiais Para Escritorio Eireli",3,
"Fial Industria E Comercio De Fios Texteis Ltda",3,
"Mhs Industria E Comercio Ltda - Epp",3,
"Madeireira Erona Ltda",3,
"In Trade Comercio Internacional - Eireli - Epp",3,
"Rmaq Industria E Comercio Ltda - Me",3,
"Brasalpla Rio De Janeiro - Industria De Embalagens Ltda",3,
"Madeireira Rio Timbo Ltda",3,
"Bma Borrachas Monte Alto Ltda",3,
"Metalplasticos Bertoldi Ltda.",3,
"Tsj Maquinas E Equipamentos Eireli  - Me",3,
"Planalto Trading Eireli - Me",3,
"Plasticos Assencio Ltda",3,
"Iris Safety Oculos De Seguranca Ltda Em Recuperacao Jud",3,
"Fortcom Higiene Industria E Comercio Eireli",3,
"Cockatiels Bird Shop Ltda - Me",3,
"Avi-mach Equipamentos E Pecas Limitada",3,
"Cadenas Industria E Comercio Ltda",3,
"H.m.t. Comercial Ltda",3,
"North Trade Commercial Import Export Ltda",3,
"Fibermaq Equipamentos Eireli - Epp",3,
"Guilherme Busch Industria E Comercio De Pecas Automotiv",3,
"Sls Importacao E Exportacao Eireli",3,
"Ulstein Belga Marine Servicos De Eletronica Naval Ltda",3,
"Magnaghi Friuli Aerospace Do Brasil Industria E Comerci",3,
"Frezite Ferramentas De Corte Ltda",3,
"Centro Nacional De Tecnologia Eletronica Avancada S.a",3,
"Sul Minas Industria E Comercio De Confeccoes Ltda",3,
"Lh Seigaki Importacao E Exportacao - Epp",3,
"Uniseller - Industria Comercio E Servicos Ltda.",3,
"Antonio Carlos Rocha Piracicaba - Epp",3,
"Techduto Industria E Comercio De Maquinas E Artefatos P",3,
"Clius Metais Sanitarios Ltda - Epp",3,
"Viveiro Flora Brasil Ltda - Epp",3,
"Valo Biomedia Do Brasil Producao De Ovos Ltda.",3,
"Metalway Industrial Ltda",3,
"Perfecta Industria Comercio E Servicos Ltda - Me",3,
"Aratrends Tecnologia Ltda - Me",3,
"Beta Industria E Comercio De Artefatos De Borrachas Ltd",3,
"Vkb Artefatos De Latex Ltda",3,
"Klas & Lima Ltda - Me",3,
"Monicar Industria E Comercio De Maquinas Ltda - Epp",3,
"L 3 Comercio Importacao, Exportacao E Representacao Ltd",3,
"Foodmate Brasil Ltda",3,
"Marcelo Rezende Moglia",3,
"Dari Hartwig",3,
"B4u Importadora, Exportadora E Comercio De Sacolas Ltda",3,
"Mola Materiais Didaticos Ltda. - Epp",3,
"Cadri Industria E Comercio De Forros, Brises E Revestim",3,
"Sanches E Duncam Comercio Importacao E Exportacao Ltda",3,
"Compacto Embalagens Eireli - Epp",3,
"M.h. Industria De Maquinas E Equipamentos Especiais Eir",3,
"E. S. Rossi Eireli  - Me",3,
"Madeiras Venturi Ltda",3,
"Laminacao De Metais Clemente Ltda",3,
"Kate Kelly Clunc - Epp",3,
"Vtr2 Comercial Importacao E Exportacao Ltda  - Me",3,
"Mauell Servicos De Tecnologia Ltda.",3,
"Febratec Industria E Comercio Ltda",3,
"Aptus Produtos Eletronicos Ltda. - Epp",3,
"Metrolog Controles De Medicao Ltda",3,
"Hexis Cientifica Ltda",3,
"Ebr - Empresa Brasileira De Remanufaturados S.a",3,
"Pavax Comercio E Representacao Ltda",3,
"Aero Dinamica Equipamentos Industriais Ltda",3,
"Fosbel Industria E Comercio Ltda",3,
"Keltec Technolab Filtros Do Brasil Ltda",3,
"Editora Boccato Ltda - Epp",3,
"Siatec Industria, Comercio E Exportacao De Maquinas Ltd",3,
"Blukit Metalurgica Ltda",3,
"Turck Do Brasil Automacao Ltda.",3,
"Goclic Tecnologia Construtiva Ltda - Epp",3,
"Turbo Jato Equipamentos Industriais Eireli - Epp",3,
"Ecosoft Consultoria E Softwares Ambientais Ltda",3,
"Repretec Trading Eireli",3,
"Galeria E Editora Choque Cultural Ltda. - Me",3,
"N-maktoub Industria E Comercio Eireli - Epp",3,
"Visolux Comunicacao E Sinalizacao Visual Ltda",3,
"Sapeka Comercio Importacao E Exportacao Ltda - Epp",3,
"Siraga Do Brasil Comercio De Produtos Para O Mercado De",3,
"Ramos Industria E Distribuicao De Fragrancias E Aromas",3,
"Clami Moveis & Decoracoes Eireli - Epp",3,
"Mmarra Distribuidora Automotiva Ltda",3,
"Velarocha Akasaka Comercial Ltda - Me",3,
"Next World Importacao Ltda  - Me",3,
"Profair Servicos Empresariais Ltda - Me",3,
"Molbor - Industria E Comercio De Artefatos De Borracha",3,
