Lemma,poscode,surface
"Trisul",3,
"Aço Altona",3,
"Bardella",3,
"Baumer",3,
"Bic Monark",3,
"Bombril",3,
"Embraer",3,
"Estrela",3,
"Eternit",3,
"Eucatex",3,
"Fibam",3,
"Ford Motors",3,
"Forjas Taurus",3,
"Fras-le",3,
"Ge",3,
"Gradiente",3,
"Haga",3,
"Hercules",3,
"Inds Romi",3,
"Inepar",3,
"Iochpe-maxion",3,
"Kepler Weber",3,
"Lix Da Cunha",3,
"Lupatech",3,
"Magnesita Sa",3,
"Mangels Inds",3,
"Marcopolo",3,
"Metal Iguacu",3,
"Metal Leve",3,
"Metalfrio",3,
"Metisa",3,
"Minasmaquina",3,
"Mundial",3,
"Nadir Figueiredo",3,
"Nordon Met",3,
"Panatlantica",3,
"Pbg",3,
"Plascar",3,
"Randon Part",3,
"Recrusul",3,
"Riosulense",3,
"Schulz",3,
"Sondotecnica",3,
"Springer",3,
"Tecnosolo",3,
"Tectoy",3,
"Tekno",3,
"Tupy",3,
"Valid",3,
"Weg",3,
"Wetzel",3,
"Ccx",3,
"Ferbasa",3,
"Freeport",3,
"Mmx Mineração",3,
"Paranapanema",3,
"Vale",3,
"Alliar",3,
"Altus Sa",3,
"Anima",3,
"Att Inc",3,
"Bank America",3,
"Biosev",3,
"Brasilagro",3,
"Bristolmyers",3,
"Cabambiental",3,
"Cepacs",3,
"Coca Cola",3,
"Colgate",3,
"Cophillips",3,
"Cosan",3,
"Cosan Ltd",3,
"Cvc Brasil",3,
"Dados Indisponíveis",3,
"Estacio Part",3,
"Etfs",3,
"Fdos De Inv. Part.",3,
"Fedex Corp",3,
"Fundos Imobiliários",3,
"Habitasul",3,
"Honeywell",3,
"Hoteis Othon",3,
"Hp Company",3,
"Johnson",3,
"Jpmorgan",3,
"Kroton",3,
"Locamerica",3,
"Lockheed",3,
"Longdis",3,
"Mc Donald's",3,
"Morgan Stan",3,
"Multiplus",3,
"Nortcquimica",3,
"Ourofino S/a",3,
"Procter Gamble",3,
"Schlumberger",3,
"Senior Sol",3,
"Slc Agrícola",3,
"Smiles",3,
"Somos Educa",3,
"Sp Turismo",3,
"Technos",3,
"Terra Santa",3,
"Unicasa",3,
"Visa Inc",3,
"Wal Mart",3,
"Walt Disney",3,
"Xerox Corp",3,
"Celul Irani",3,
"Fibria",3,
"Klabin Sa",3,
"Melhor Sp",3,
"Suzano Papel",3,
"Ceg",3,
"Comgas",3,
"Nova Oleo",3,
"Ogx Petróleo",3,
"Osx Brasil",3,
"Pet Manguinhos",3,
"Petrobras",3,
"Petrorio",3,
"Qgep Participações",3,
"Braskem",3,
"Elekeiroz",3,
"Fer Heringer",3,
"Nutriplant",3,
"Prompt Part",3,
"Sansuy",3,
"Ultrapar",3,
"Unipar",3,
"Biomm",3,
"Brasil Pharma",3,
"Cremer",3,
"Dasa",3,
"Dimed",3,
"Fleury",3,
"Hermes Pardini",3,
"Odontoprev",3,
"Profarma",3,
"Raiadrogasil",3,
"Bb Seguridade",3,
"Porto Seguro",3,
"Qualicorp",3,
"Wiz",3,
"Aliperti",3,
"Arcelor",3,
"Csn",3,
"Gerdau",3,
"Gerdau Met",3,
"Usiminas",3,
"Cisco",3,
"Ideiasnet",3,
"Itautec",3,
"Linx",3,
"Positivo Inf",3,
"Totvs",3,
"Contax",3,
"Dtcom-direct",3,
"Futuretel",3,
"Oi",3,
"Telebras",3,
"Telefônica Brasil",3,
"Telinvest",3,
"Tim Participações",3,
"All Norte",3,
"Azul",3,
"Ccr",3,
"Conc Rio Ter",3,
"Cosan Log",3,
"Ecorodovias",3,
"Fer C Atlant",3,
"Gol",3,
"Jsl",3,
"Localiza",3,
"Menezes Cort",3,
"Movida",3,
"Mrs Logist",3,
"Prumo",3,
"Rumo Log",3,
"Tegma",3,
"Trevisa",3,
"Wilson Sons",3,
"Vale S.a.",3,
"Embraer S.a.",3,
"Petroleo Brasileiro S a Petrobras",3,
"Ge Celma Ltda.",3,
"Brf S.a.",3,
"Raizen Energia S.a",3,
"Estaleiro Brasfels Ltda",3,
"Arcelormittal Brasil S.a.",3,
"Alunorte Alumina Do Norte Do Brasil S/a",3,
"Companhia Brasileira De Metalurgia E Mineracao",3,
"Renault Do Brasil S.a",3,
"Louis Dreyfus Company Brasil S.a.",3,
"Thyssenkrupp Csa Siderurgica Do Atlantico Ltda",3,
"Cooperativa De Produtores De Cana-de-acucar, Acucar E a",3,
"Salobo Metais S/a",3,
"Enseada Industria Naval S.a.",3,
"Coamo Agroindustrial Cooperativa",3,
"Caterpillar Brasil Ltda",3,
"Fibria Celulose S/a",3,
"Estaleiro Brasa Ltda.",3,
"Sucocitrico Cutrale Ltda",3,
"Bunge Alimentos S/a",3,
"Paranapanema S/a",3,
"Anglo American Minerio De Ferro Brasil S/a",3,
"Bianchini Sa Industria Comercio E Agricultura",3,
"Scania Latin America Ltda",3,
"Citrosuco S/a Agroindustria",3,
"Eldorado Brasil Celulose S/a",3,
"Volkswagen Do Brasil Industria De Veiculos Automotores",3,
"Flexibras Tubos Flexiveis Ltda",3,
"Mercedes-benz Do Brasil Ltda.",3,
"Suzano Papel E Celulose S.a.",3,
"Congonhas Minerios S.a",3,
"Fca Fiat Chrysler Automoveis Brasil Ltda.",3,
"Biosev Bioenergia S.a.",3,
"Cmpc Celulose Riograndense Ltda",3,
"Cooperativa Central Aurora Alimentos",3,
"Kinross Brasil Mineracao S/a",3,
"Gerdau Acominas S/a",3,
"Peugeot-citroen Do Brasil Automoveis Ltda",3,
"Usina De Acucar Santa Terezinha Ltda",3,
"Braskem S/a",3,
"Anglogold Ashanti Corrego Do Sitio Mineracao S.a.",3,
"Celulose Nipo Brasileira S a Cenibra",3,
"Cutrale Trading Brasil Ltda.",3,
"Cargill Agricola S a",3,
"Weg Equipamentos Eletricos S/a",3,
"Ford Motor Company Brasil Ltda",3,
"Bg E&p Brasil Ltda.",3,
"Sucden Do Brasil Ltda.",3,
"Adm Do Brasil Ltda",3,
"Albras Aluminio Brasileiro S/a",3,
"Nidera Sementes Ltda.",3,
"Cooperativa Regional De Cafeicultores Em Guaxupe Ltda C",3,
"Seara Alimentos Ltda",3,
"General Motors Do Brasil Ltda",3,
"Ecovix Construcoes Oceanicas S/a.",3,
"Cofco Brasil S.a",3,
"Repsol Sinopec Brasil Sa",3,
"Alcoa World Alumina Brasil Ltda",3,
"Statoil Brasil Oleo E Gas Ltda",3,
"Volvo Do Brasil Veiculos Ltda",3,
"Mineracao Maraca Industria E Comercio S/a",3,
"Avibras Industria Aeroespacial S a",3,
"Integra Offshore Ltda",3,
"Tupy S/a",3,
"Olam Agricola Ltda.",3,
"Terra Forte Exportacao E Importacao De Cafe Limitada",3,
"Souza Cruz Ltda",3,
"Fmc Technologies Do Brasil Ltda.",3,
"Bp Trading Importacao, Exportacao E Comercio De Metais",3,
"Jbs S/a",3,
"Whirlpool S.a",3,
"Universal Leaf Tabacos Ltda",3,
"Companhia Siderurgica Nacional",3,
"South32 Minerals Sa",3,
"Omex Comercio E Exportacao De Metais Preciosos Ltda.",3,
"Engelhart Ctp (Brasil) S.a.",3,
"Raizen Combustiveis S.a.",3,
"Biosev S.a.",3,
"Anglo American Niquel Brasil Ltda",3,
"Fibria-ms Celulose Sul Mato-grossense Ltda",3,
"Sinochem Petroleo Brasil Ltda.",3,
"Sao Martinho S/a",3,
"Veracel Celulose S.a.",3,
"Chs Agronegocio - Industria E Comercio Ltda",3,
"Vallourec Solucoes Tubulares Do Brasil S.a.",3,
"Toyota Do Brasil Ltda",3,
"Klabin S.a.",3,
"Louis Dreyfus Company Sucos S.a",3,
"Multigrain S.a.",3,
"Ge Oil & Gas Do Brasil Ltda",3,
"Gavilon Do Brasil Comercio De Produtos Agricolas Ltda.",3,
"Va&e Trading Do Brasil Ltda",3,
"Bmw Do Brasil Ltda",3,
"Bunge Fertilizantes S/a",3,
"Marcopolo Sa",3,
"Stockler Comercial E Exportadora Ltda",3,
"Marfrig Global Foods S.a.",3,
"Glencore Importadora E Exportadora S/a",3,
"Mineracao Rio Do Norte Sa",3,
"Jbs Aves Ltda.",3,
"Sociedade Michelin De Participacoes Indust E Comercio L",3,
"Man Latin America Industria E Comercio De Veiculos Ltda",3,
"Bahia Specialty Cellulose Sa",3,
"Cervejaria Petropolis S/a",3,
"Minerva S.a.",3,
"Alstom Brasil Energia E Transporte Ltda",3,
"Petrobras Distribuidora S a",3,
"Jti Processadora De Tabaco Do Brasil Ltda.",3,
"C.vale - Cooperativa Agroindustrial",3,
"Niobras Mineracao Ltda.",3,
"Aperam Inox America Do Sul S.a.",3,
"Novo Nordisk Producao Farmaceutica Do Brasil Ltda.",3,
"Shell Brasil Petroleo Ltda",3,
"Copacol-cooperativa Agroindustrial Consolata",3,
"Usina Delta S.a.",3,
"Companhia Cacique De Cafe Soluvel",3,
"Robert Bosch Limitada",3,
"Cargill Alimentos Ltda",3,
"Exportadora De Cafe Guaxupe Ltda",3,
"Chevron Brasil Upstream Frade Ltda.",3,
"Recofarma Industria Do Amazonas Ltda",3,
"International Paper Exportadora Ltda.",3,
"Porto Sudeste Exportacao E Comercio Ltda.",3,
"Construtora Norberto Odebrecht S a",3,
"Csp - Companhia Siderurgica Do Pecem",3,
"Beadell Brasil Ltda",3,
"Stihl Ferramentas Motorizadas Ltda.",3,
"Acucar E Alcool Oswaldo Ribeiro De Mendonca Ltda",3,
"Atlantica Exportacao E Importacao Ltda",3,
"Tam Linhas Aereas S/a.",3,
"Usinas Siderurgicas De Minas Gerais S/a. Usiminas",3,
"Cta Continental Tobaccos Alliance S/a",3,
"Mineracao Serra Grande S a",3,
"Basf Sa",3,
"Air Bp Brasil Ltda.",3,
"Aker Solutions Do Brasil Ltda",3,
"Adecoagro Vale Do Ivinhema S.a.",3,
"Goncalves & Tortola S/a",3,
"Usina Conquista Do Pontal S.a.",3,
"Novelis Do Brasil Ltda.",3,
"Tecsis Tecnologia E Sistemas Avancados S.a.",3,
"Seara-ind. E Comercio De Produtos Agro-pecuarios Ltda",3,
"Imerys Rio Capim Caulim S.a.",3,
"Clealco Acucar E Alcool S/a",3,
"Gardingo Trade Importacao E Exportacao Ltda",3,
"Onesubsea Do Brasil Servicos Submarinos Ltda",3,
"Grendene S a",3,
"Lar Cooperativa Agroindustrial",3,
"Sjc Bioenergia Ltda",3,
"Amaggi Exportacao E Importacao Ltda",3,
"Companhia Brasileira De Cartuchos",3,
"Jari Celulose, Papel E Embalagens S/a",3,
"Samarco Mineracao S.a.",3,
"Unicafe Companhia De Comercio Exterior",3,
"Jacobina Mineracao E Comercio Ltda",3,
"Companhia Brasileira De Aluminio",3,
"Merial Saude Animal Ltda",3,
"Petrogal Brasil S.a.",3,
"Agco Do Brasil Comercio E Industria Ltda",3,
"China Brasil Tabacos Exportadora S.a.",3,
"Fiagril Ltda",3,
"Granol Industria Comercio E Exportacao Sa",3,
"Industria E Comercio De Cosmeticos Natura Ltda",3,
"Macrofertil Industria E Comercio De Fertilizantes S.a.",3,
"Thyssenkrupp Metalurgica Campo Limpo Ltda",3,
"Czarnikow Brasil Ltda.",3,
"Bridgestone Do Brasil Industria E Comercio Ltda.",3,
"Abc-industria E Comercio S/a-abc-inco",3,
"Agroindustrial Santa Juliana Ltda",3,
"Ajinomoto Do Brasil Industria E Comercio De Alimentos L",3,
"Marubeni Brasil S a",3,
"Eisa - Empresa Interagricola S/a",3,
"Villares Metals Sa",3,
"Caramuru Alimentos S/a.",3,
"Umicore Brasil Ltda.",3,
"Bsbios Industria E Comercio De Biodiesel Sul Brasil S/a",3,
"Alcoa Aluminio S/a",3,
"Afg Brasil S/a",3,
"Ongc Campos Ltda.",3,
"Cooperativa Agroindustrial Dos Produtores Rurais Do Sud",3,
"Canex Exportacao Ltda",3,
"Mataboi Alimentos Ltda",3,
"Agropecuaria Maggi Ltda",3,
"Cgg Trading S.a",3,
"Forjas Taurus Sa",3,
"Mato Grosso Bovinos S.a.",3,
"Agrex Do Brasil S.a.",3,
"Nestle Brasil Ltda.",3,
"Dow Corning Silicio Do Brasil Industria E Comercio Ltda",3,
"Schaeffler Brasil Ltda.",3,
"Glencane Bioenergia S.a.",3,
"Goodyear Do Brasil Produtos De Borracha Ltda",3,
"A.w. Faber Castell S.a.",3,
"Cia De Ferro Ligas Da Bahia Ferbasa",3,
"O Telhar Agropecuaria Ltda",3,
"Agricola Jandelle S/a",3,
"Tramontina Sa Cutelaria",3,tramontina
"Usina Guariroba Ltda.",3,
"Magnesita Refratarios S.a.",3,
"S a Usina Coruripe Acucar E Alcool",3,
"Raizen Araraquara Acucar E Alcool Ltda",3,
"Pilar De Goias Desenvolvimento Mineral S.a",3,
"Iveco Latin America Ltda",3,
"Honda Automoveis Do Brasil Ltda",3,
"Delong Do Brasil Exportadora Ltda",3,
"Cia. Iguacu De Cafe Soluvel",3,
"Belagricola Com E Rep De Produtos Agricolas Ltda",3,
"Nardini Agroindustrial Ltda",3,
"Qpi Brasil Petroleo Ltda.",3,
"Epcos Do Brasil Ltda.",3,
"Cnh Industrial Latin America Ltda.",3,
"Petro Rio O&g Exploracao E Producao De Petroleo Ltda",3,
"Tetra Pak Ltda",3,
"Mahle Metal Leve S.a.",3,
"Petrocoque S a Industria E Comercio",3,
"Votorantim Metais Zinco S.a.",3,
"Philip Morris Brasil Industria E Comercio Ltda.",3,
"Irmaos Goncalves Comercio E Industria Ltda.",3,
"Vale Do Tijuco Acucar E Alcool S.a.",3,
"Johnson & Johnson Industrial Ltda",3,
"Pampeano Alimentos S/a",3,
"Guarani S.a.",3,
"Sementes Selecta S/a",3,
"Mastrotto Brasil S/a",3,
"Nov Flexibles Equipamentos E Servicos Ltda.",3,
"Rhodia Poliamida E Especialidades Ltda",3,
"M&g Polimeros Brasil S.a.",3,
"Usina Alto Alegre S/a - Acucar E Alcool",3,
"Companhia Siderurgica Vale Do Pindare",3,
"Syngenta Protecao De Cultivos Ltda",3,
"Companhia Integrada Textil De Pernambuco - Citepe",3,
"C.h.m. Do Brasil Metais Ltda  - Me",3,
"Ericsson Telecomunicacoes S a.",3,
"Bhs - Brazilian Helicopter Services Taxi Aereo S/a",3,
"Azul Linhas Aereas Brasileiras S.a.",3,
"Viena Siderurgica S/a",3,
"Midori Auto Leather Brasil Ltda.",3,
"Central Acucareira Santo Antonio S a",3,
"Agricola Famosa Ltda",3,
"Fazenda Brasileiro Desenvolvimento Mineral Ltda",3,
"Comexim Ltda",3,
"Usina Moema Acucar E Alcool Ltda",3,
"U.s.a. - Usina Santo Angelo Ltda",3,
"Bom Futuro Agricola Ltda",3,
"Gerdau Acos Longos S.a.",3,
"Usina Acucareira Guaira Limitada",3,
"John Deere Brasil Ltda",3,
"Copertrading Comercio Exportacao E Importacao S a",3,
"Alcan Alumina Ltda",3,
"Pirelli Pneus Ltda.",3,
"Vibra  Agroindustrial  S/a",3,
"Vancouros Industria E Comercio De Couros Ltda.",3,
"Meat Snack Partners Do Brasil Ltda.",3,
"Ligas De Aluminio Sa Liasa",3,
"B Grob Do Brasil S a Ind Com Maqs Operat E Ferramentas",3,
"Usina Santa Fe S/a.",3,
"Cafebras Comercio De Cafes Do Brasil S/a",3,
"Tecumseh Do Brasil Ltda",3,
"Nissan Do Brasil Automoveis Ltda",3,
"Komatsu Do Brasil Ltda",3,
"Braspine Madeiras Ltda",3,
"Mitsui Alimentos Ltda",3,
"Da Mata S.a. - Acucar E Alcool",3,
"Mineracao Turmalina Ltda",3,
"Mineracao Taboca S a",3,
"Flextronics International Tecnologia Ltda",3,
"Coming Industria E Comercio De Couros Ltda",3,
"Paqueta Calcados Ltda",3,
"Fras-le Sa",3,
"Gelita Do Brasil Ltda.",3,
"Moto Honda Da Amazonia Ltda",3,
"Produtos Roche Quimicos E Farmaceuticos S a",3,
"Gelnex Industria E Comercio Ltda",3,
"Renuka Do Brasil S.a.",3,
"Siemens Ltda",3,
"Volcafe Ltda",3,
"Viposa S.a",3,
"Frimesa Cooperativa Central",3,
"Coopavel Cooperativa Agroindustrial",3,
"Usina Alta Mogiana S/a-acucar E Alcool",3,
"Cooperativa Agraria Agroindustrial",3,
"Sagrados Coracoes Industria E Comercio De Alimentos Ltd",3,
"Johnson & Johnson Do Brasil Industria E Comercio De Pro",3,
"E D & F Man Brasil S/a.",3,
"Mineracao Riacho Dos Machados Ltda.",3,
"Continental Do Brasil Produtos Automotivos Ltda",3,
"Colgate Palmolive Industrial Ltda",3,
"Berneck S.a. Paineis E Serrados",3,
"Bp Bioenergia Tropical S.a",3,
"Unilever Brasil Industrial Ltda",3,
"Alianca Agricola Do Cerrado S.a.",3,
"Rousselot Gelatinas Do Brasil Ltda",3,
"Usina Santa Isabel S/a",3,
"Alibem Alimentos S.a.",3,
"Oleoplan S.a. Oleos Vegetais Planalto",3,
"Oxiteno Nordeste S a Industria E Comercio",3,
"Acrinor Acrilonitrila Do Nordeste S a",3,
"Wobben Windpower Industria E Comercio Ltda",3,
"Dow Brasil Industria E Comercio De Produtos Quimicos Lt",3,
"Brasilmad Exportadora S.a.",3,
"Premium Tabacos Do Brasil S/a",3,
"J. N. J. Comercial, Importadora E Exportadora De Carnes",3,
"Sucorrico Citrus Industrial E Agricola Ltda.",3,
"Braslumber Industria De Molduras Ltda",3,
"Alpargatas S.a.",3,
"Pratapereira Comercio Importacao E Exportacao De Cafe L",3,
"Ogx Petroleo E Gas S.a. - Em Recuperacao Judicial",3,
"Tpj Comercio Atacadista De Cafe Importacao E Exportacao",3,
"Teksid Do Brasil Ltda",3,
"Comando Da Aeronautica",3,
"Costa Cafe Comercio Exportacao E Importacao Ltda",3,
"Pamplona Alimentos S/a",3,
"Mineracao Curimbaba Ltda",3,
"Tristao Companhia De Comercio Exterior",3,
"Usina Eldorado S/a",3,
"Companhia Nitro Quimica Brasileira",3,
"Sao Salvador Alimentos S/a",3,
"Proquigel Quimica S/a",3,
"Cooperativa Agroindustrial Copagril",3,
"Calcados Beira Rio S/a",3,
"Pedro Afonso Acucar & Bioenergia Ltda",3,
"Expocaccer- Cooperativa Dos Cafeicultores Do Cerrado Lt",3,
"Tanac Sa",3,
"Tonon Bioenergia S.a.",3,
"Vitapelli Ltda - Em Recuperacao Judicial",3,
"Borrachas Vipal S a",3,
"Central Energetica Vale Do Sapucai Ltda",3,
"Arlanxeo Brasil S.a.",3,
"Bba Industria Quimica Ltda.",3,
"Antibioticos Do Brasil Ltda.",3,
"Cocam Cia De Cafe Soluvel E Derivados",3,
"Industria De Peles Minuano Ltda",3,
"Mineracao Corumbaense Reunida S.a.",3,
"Eaton Ltda",3,
"Mineracao Apoena S.a.",3,
"Voith Hydro Ltda",3,
"Tp Industrial De Pneus Brasil Ltda.",3,
"Chevron Brasil Petroleo Ltda",3,
"Maquinas Agricolas Jacto S a",3,
"Gkn Do Brasil Ltda",3,
"Magnesita Mineracao S.a.",3,
"Cafe Tres Coracoes S.a",3,
"Jjz Alimentos S.a.",3,
"Usina Batatais S/a Acucar E Alcool",3,
"Gerdau S.a.",3,
"Mondelli Industria De Alimentos S.a.",3,
"Tabacos Novo Horizonte S.a.",3,
"Usina Caete S a",3,
"Joanes Industrial Ltda",3,
"Dana Industrias Ltda",3,
"Antonio Ruette Agroindustrial Ltda",3,
"Acucareira Quata S/a",3,
"Trafigura Do Brasil Importacao, Exportacao E Comercio L",3,
"Minerva Industria E Comercio De Alimentos S/a",3,
"Tropfruit Nordeste S/a",3,
"Cosima - Siderurgica Do Maranhao Ltda.",3,
"Durlicouros Ind E Com De Couros, Exp E Importacao Ltda",3,
"Alliance One Brasil Exportadora De Tabacos Ltda.",3,
"International Industria Automotiva Da America Do Sul Lt",3,
"Abengoa Bioenergia Agroindustria Ltda",3,
"Vanadio De Maracas S/a",3,
"Usina Acucareira Ester S a",3,
"Interbrasil Coffee Ltda",3,
"Rima Industrial S/a",3,
"Aam Do Brasil Ltda.",3,
"Usina Ouroeste - Acucar E Alcool Ltda",3,
"Eleb Equipamentos Ltda",3,
"Frade Japao Petroleo Ltda",3,
"Prysmian Surflex Umbilicais E Tubos Flexiveis Do Brasil",3,
"Vossko Do Brasil Alimentos Congelados Ltda.",3,
"Avb Mineracao Ltda.",3,
"Baldo Sa Comercio Industria E Exportacao",3,
"Mfb Marfrig Frigorificos Brasil S.a",3,
"Macedo Agroindustrial Ltda.",3,
"Votorantim Metais S.a.",3,
"Wd Agroindustrial Ltda",3,
"Amyris Brasil Ltda",3,
"Frisa Frigorifico Rio Doce S a",3,
"Ggtc Importacao, Exportacao E Comercio De Graos Ltda",3,
"Usina Sao Domingos-acucar E Etanol S/a",3,
"Amcel - Amapa Florestal E Celulose S.a.",3,
"Sanofi-aventis Farmaceutica Ltda",3,
"Mc Coffee Do Brasil Ltda",3,
"Bello Alimentos Ltda",3,
"Jalles Machado S.a.",3,
"Johnson Controls Ps Do Brasil Ltda.",3,
"Gobba Leather Industria E Comercio Ltda",3,
"Duratex S.a.",3,
"Rigesa Celulose Papel E Embalagens Ltda",3,
"Randon Sa Implementos E Participacoes",3,
"Unialco Sa Alcool E Acucar",3,
"Companhia Energetica Sao Jose",3,
"Coasul Cooperativa Agroindustrial",3,
"Cummins Brasil Limitada",3,
"Kspg Automotive Brazil Ltda.",3,
"Merck Sharp & Dohme Farmaceutica Ltda",3,
"Rbm - Recuperadora Brasileira De Metais Ltda",3,
"Cooperativa Agricola Regional De Produtores De Cana Ltd",3,
"Phibro Saude Animal Internacional Ltda.",3,
"Coplasa - Acucar E Alcool Ltda",3,
"Audi Do Brasil Industria E Comercio De Veiculos Ltda.",3,
"Sama S.a. - Mineracoes Associadas",3,
"Mfx Do Brasil Equipamentos De Petroleo Ltda",3,
"Frame Madeiras Especiais Ltda",3,
"Barry Callebaut Brasil Industria E Comercio De Produtos",3,
"Agco Do Brasil Maquinas E Equipamentos Agricolas Ltda.",3,
"Bioenergetica Vale Do Paracatu Sa",3,
"Bayer S.a.",3,
"Plantar Siderurgica Sa",3,
"Cocamar Cooperativa Agroindustrial",3,
"Agra Agroindustrial De Alimentos Sa",3,
"Kraton Polymers Do Brasil Industria E Comercio De Produ",3,
"Dow Brasil Sudeste Industrial Ltda.",3,
"Schweitzer-mauduit Do Brasil Industria E Comercio De Pa",3,
"Luiz Fuga Industria De Couro Ltda.",3,
"General Electric Do Brasil Ltda",3,
"Nova Era Silicon S/a",3,
"Gol Linhas Aereas S.a.",3,
"Atlas Brasil Calcados Ltda",3,
"Peroxidos Do Brasil Ltda",3,
"Companhia Brasileira De Estireno",3,
"Robert Bosch Direcao Automotiva Ltda",3,
"Schulz S/a",3,
"Gevisa S a",3,
"Usina Colombo S/a. - Acucar E Alcool",3,
"Realcafe Soluvel Do Brasil S a",3,
"St Jude Medical Brasil Ltda",3,
"Procter & Gamble Do Brasil S.a.",3,
"Cp Kelco Brasil S/a.",3,
"Horita Empreendimentos Agricolas S/a",3,
"Abb Ltda",3,
"Oberthur Technologies - Sistemas De Cartoes Ltda.",3,
"Eucatex Industria E Comercio Ltda",3,
"Pepperbrax Comercial Exportadora Ltda",3,
"Companhia Ferroligas Minas Gerais",3,
"Jaguafrangos Industria E Comercio De Alimentos Ltda",3,
"Iochpe-maxion S.a.",3,
"Oji Papeis Especiais Ltda",3,
"South Service Trading Sa",3,
"U.s.j. - Acucar E Alcool S/a",3,
"Arauco Do Brasil S.a.",3,
"Sg Comercio Exterior Sa",3,
"Usina Itajobi Ltda - Acucar E Alcool",3,
"Mineracao Serras Do Oeste Ltda",3,
"Costa Bioenergia Ltda",3,
"Granito Zucchi Ltda",3,
"Industria De Compensados Guararapes Ltda",3,
"Amaggi & Ld Commodities S.a.",3,
"Usina Sao Francisco S/a",3,
"Experimental Agricola Do Brasil Ltda",3,
"Araupel S.a.",3,
"Importadora E Exportadora Fortuna Eireli",3,
"Usina Itapagipe Acucar E Alcool Ltda",3,
"Usina Frutal Acucar E Alcool Ltda.",3,
"Cereal Comercio Exportacao E Representacao Agropecuaria",3,
"Metso Brasil Industria E Comercio Ltda",3,
"Prisma Comercial Exportadora De Oleoquimicos Ltda",3,
"Wayne Industria E Comercio Ltda.",3,
"Fortaleza Agro Mercantil Ltda.",3,
"Brumau Comercio De Oleos Vegetais Ltda.",3,
"Braskem Petroquimica Ltda",3,
"Zanchetta Alimentos Ltda",3,
"Galvani Industria, Comercio E Servicos S.a.",3,
"Belgo Bekaert Arames Ltda",3,
"Copersucar S.a.",3,
"Almeida & Dale Galeria De Arte Ltda - Epp",3,
"Marsam Metais S/a Mineracao Comercio E Exportacao",3,
"Usina Trapiche S/a",3,
"Viscofan Do Brasil Sociedade Comercial E Ind. Ltda.",3,
"Mercurio Alimentos S/a",3,
"Bourbon Specialty Coffees S/a",3,
"Enerfo Sugar Do Brasil Ltda.",3,
"Queiroz Galvao Alimentos S/a",3,
"Pbg S/a",3,
"Ferreira International Ltda",3,
"Advics Automotiva Latin America Ltda.",3,
"Safran Helicopter Engines Industria E Comercio Do Brasi",3,
"Vilela Vilela & Cia Ltda",3,
"Grid Solutions Transmissao De Energia Ltda",3,
"Sumitomo Rubber Do Brasil Ltda.",3,
"Sucafina Brasil Industria, Comercio E Exportacao Ltda.",3,
"Companhia Providencia Industria E Comercio",3,
"Adami Sa Madeiras",3,
"Frigorifico Nova Araca Ltda",3,
"Naturalle Agro Mercantil S.a.",3,
"Solae Do Brasil Industria E Comercio De Alimentos Ltda",3,
"Kelvion Intercambiadores Ltda.",3,
"Gemalto Do Brasil Cartoes E Terminais Ltda.",3,
"Frigol S.a.",3,
"Alcoolvale S/a Alcool E Acucar",3,
"Bluequest Resources Do Brasil Importacao E Exportacao L",3,
"Nx Gold S.a.",3,
"International Paper Do Brasil Ltda.",3,
"Incasa S/a",3,
"Saint-gobain Do Brasil Produtos Industriais E Para Cons",3,
"Frigoestrela S/a Em Recuperacao Judicial",3,
"Terphane Ltda",3,
"Allergan Produtos Farmaceuticos Ltda.",3,
"Skf Do Brasil Ltda",3,
"Yamaha Motor Da Amazonia Ltda",3,
"Comil Onibus S.a.",3,
"Yara Brasil Fertilizantes S/a",3,
"Gerdau Acos Especiais S.a.",3,
"Cosentino Latina Ltda",3,
"Castrolanda - Cooperativa Agroindustrial Ltda",3,
"Cj Do Brasil Industria E Comercio De Produtos Alimentic",3,
"Dormer Tools Sa",3,
"Goiasa Goiatuba Alcool Ltda",3,
"Bp Bioenergia Itumbiara S.a.",3,
"Frigorifico Vale Do Sapucai Ltda",3,
"Cooperativa Dos Produtores De Carne E Derivados De Guru",3,
"Della Coletta Bioenergia S/a",3,
"Andrade Acucar E Alcool S/a",3,
"Ge Power Conversion Brasil Ltda.",3,
"Plena Alimentos Ltda",3,
"Cipatex Impregnadora De Papeis E Tecidos Ltda",3,
"Veloso Trading New Coffee Comercial Exportadora S/a",3,
